,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,kda
310,4142945463,129,False,2804,22,0,32,1538214486,,19,5,21,1.0,0,,8.0
311,4142883777,129,False,2268,4,0,1,1538211900,,19,2,10,1.0,0,,14.5
312,4142813477,130,False,2635,4,0,7,1538208913,,4,5,13,1.0,0,,3.4
313,4142760171,131,True,1974,4,0,45,1538206560,,13,8,6,1.0,0,,2.375
314,4142702677,2,True,2327,4,0,69,1538203892,,13,9,29,1.0,0,,4.666666666666667
315,4142378507,131,False,2766,22,7,53,1538185076,,4,8,21,1.0,0,,3.125
316,4141306773,132,True,1929,4,0,41,1538133587,,3,7,10,1.0,0,,1.8571428571428572
317,4141264220,132,True,1527,4,0,40,1538131704,,3,16,1,1.0,0,,0.25
318,4141210059,4,True,2341,4,0,80,1538129092,,5,3,16,1.0,0,,7.0
319,4141157700,132,False,2405,4,0,76,1538126392,,19,5,13,1.0,0,,6.4
320,4141031856,2,True,2009,22,7,121,1538119731,,8,5,22,1.0,0,,6.0
321,4140863882,3,True,3159,22,7,110,1538109481,,8,12,19,1.0,0,,2.25
322,4131174389,3,True,2395,4,0,12,1537616432,,9,3,3,1.0,0,,4.0
323,4131081054,2,True,2781,4,0,113,1537613159,,16,4,17,1.0,0,,8.25
324,4131029332,4,False,679,22,0,67,1537611216,,2,2,1,1.0,2,,1.5
325,4130958085,132,True,1941,22,0,74,1537608510,,10,8,3,1.0,0,,1.625
326,4130863559,132,False,3030,22,0,63,1537604986,,31,3,15,,0,,15.333333333333334
327,4130786150,132,True,2554,22,0,110,1537602058,,7,14,17,,0,,1.7142857142857142
328,4129122438,128,False,1909,22,7,70,1537524900,,16,1,7,1.0,0,,23.0
329,4118405051,130,False,2188,22,7,110,1536983121,,10,9,31,1.0,0,,4.555555555555555
330,4118349606,132,False,2639,22,7,53,1536979957,,5,9,33,1.0,0,,4.222222222222222
331,4118292791,130,False,2564,22,7,121,1536976046,,17,7,10,1.0,0,,3.857142857142857
332,4117103971,1,True,2092,22,7,91,1536922112,,5,7,21,1.0,0,,3.7142857142857144
333,4117023400,1,True,2710,22,7,12,1536918407,,23,3,12,1.0,0,,11.666666666666666
334,4111813926,132,True,1525,22,0,63,1536641871,,12,6,2,1.0,1,,2.3333333333333335
335,4111764203,3,False,2237,22,0,53,1536638498,,2,12,6,1.0,0,,0.6666666666666666
336,4111635355,128,False,2091,22,0,86,1536628276,,7,5,25,1.0,0,,6.4
337,4108750282,131,False,2215,22,0,14,1536489350,,8,9,25,,0,,3.6666666666666665
338,4108488994,0,False,3442,22,0,35,1536480961,,27,10,3,,0,,3.0
339,4108387728,0,True,2279,22,0,121,1536477685,,9,6,25,1.0,0,,5.666666666666667
340,4108311123,0,False,1378,22,0,84,1536475049,,3,4,4,1.0,2,,1.75
341,4106214083,4,False,3118,22,0,6,1536386359,,11,8,6,,0,,2.125
342,4106149936,132,False,2259,22,0,35,1536383692,,10,5,15,1.0,0,,5.0
343,4106084591,4,False,2516,22,0,83,1536380708,,3,14,10,,0,,0.9285714285714286
344,4106016804,131,True,2973,22,0,14,1536377208,,8,18,22,1.0,0,,1.6666666666666667
345,4096022006,4,False,2653,22,0,7,1535876886,,5,14,14,,0,,1.3571428571428572
346,4095943567,4,True,2353,4,0,39,1535874147,,19,9,8,1.0,0,,3.0
347,4095875957,131,True,1805,4,0,58,1535871699,,1,15,7,1.0,0,,0.5333333333333333
348,4095803050,3,True,2342,4,0,106,1535868880,,21,8,18,,0,,4.875
349,4095749826,3,True,1863,4,0,73,1535866649,21.0,21,1,13,1.0,0,5.0,34.0
350,4094131592,3,False,3729,4,0,120,1535796627,,6,16,22,,0,,1.75
351,4091870844,130,True,2008,4,0,34,1535701924,21.0,2,6,3,1.0,1,1.0,0.8333333333333334
352,4078855477,2,False,2986,4,0,99,1535177197,,10,5,12,1.0,0,,4.4
353,4078783032,130,True,2318,4,0,8,1535174480,,5,8,7,1.0,0,,1.5
354,4078658103,130,True,3550,4,0,1,1535169004,,10,9,8,1.0,0,,2.0
355,4077270191,129,True,3079,4,0,47,1535109559,,16,9,8,,0,,2.6666666666666665
356,4077141141,4,True,2338,4,0,94,1535105172,,9,5,10,1.0,0,,3.8
357,4075224726,129,False,1589,4,0,57,1535020027,,7,1,2,1.0,0,,9.0
358,4071669233,1,False,2848,4,0,11,1534855476,,18,7,13,1.0,0,,4.428571428571429
359,4069576461,129,True,2068,4,0,109,1534763738,,2,10,6,1.0,1,,0.8
360,4065492205,132,True,1887,22,7,67,1534571986,,1,9,3,1.0,3,,0.4444444444444444
361,4065440624,2,True,1815,22,7,69,1534569301,,10,2,16,1.0,0,,13.0
362,4064120790,0,False,1059,22,0,74,1534500403,,0,5,0,1.0,1,,0.0
363,4064046621,1,False,2995,22,7,104,1534496959,,14,14,9,,0,,1.6428571428571428
364,4063983791,3,True,2438,22,7,110,1534493972,,4,8,19,1.0,0,,2.875
365,4063903734,128,False,3246,22,7,7,1534489952,,9,18,31,,0,,2.2222222222222223
366,4060879892,0,False,3043,22,0,5,1534317887,,4,19,15,,1,,1.0
367,4060823192,0,True,2585,22,0,70,1534314672,,19,5,10,,0,,5.8
368,4055836787,1,True,2619,22,0,43,1534056974,,24,8,10,1.0,0,,4.25
369,4055762716,1,True,2475,4,0,93,1534054053,,11,10,13,1.0,0,,2.4
370,4055705519,0,True,2256,4,0,38,1534051563,,5,8,10,1.0,0,,1.875
371,4041085518,1,False,2838,4,0,50,1533355320,,1,13,15,1.0,0,,1.2307692307692308
372,4041032531,1,True,2284,4,0,93,1533352386,,25,6,13,1.0,0,,6.333333333333333
373,4040977428,129,False,2749,4,0,67,1533349196,,18,5,16,1.0,0,,6.8
374,4040936395,130,False,2178,4,0,95,1533346678,,20,2,5,1.0,0,,12.5
375,4039805248,130,True,2885,4,0,119,1533296996,,8,14,14,,0,,1.5714285714285714
376,4016238872,129,True,1326,22,0,36,1532148044,,0,2,5,1.0,3,,2.5
377,4004511652,0,True,2140,22,0,70,1531542613,,26,0,11,1.0,0,,inf
378,4004377884,1,False,3065,22,0,98,1531534440,,9,13,6,,0,,1.1538461538461537
379,4004346679,0,True,1813,4,0,4,1531532229,,28,2,2,1.0,0,,15.0
380,4003138522,130,True,2615,4,0,35,1531474405,,16,9,4,1.0,3,,2.2222222222222223
381,4003074986,132,False,2262,4,0,56,1531471346,,25,1,6,1.0,0,,31.0
382,4003009771,3,True,2602,4,0,9,1531468085,,24,4,16,,0,,10.0
383,4002844803,130,True,2745,22,7,96,1531458422,,6,7,11,1.0,1,,2.4285714285714284
384,4000054001,2,True,3443,4,0,70,1531307484,,16,12,13,,0,,2.4166666666666665
385,3999915506,130,True,2055,4,0,4,1531301388,,15,6,8,1.0,0,,3.8333333333333335
386,3999801226,4,False,2543,4,0,76,1531295859,,24,7,4,,0,,4.0
387,3999680665,132,True,1939,22,7,78,1531289208,,5,7,7,1.0,0,,1.7142857142857142
388,3999596054,4,False,2113,22,7,71,1531283831,,4,13,15,1.0,0,,1.4615384615384615
389,3999546668,132,True,2987,22,7,51,1531280340,,1,10,23,1.0,0,,2.4
390,3999519554,4,True,1373,22,7,53,1531278349,,10,4,23,1.0,0,,8.25
391,3998005824,4,False,3096,22,0,79,1531200584,,11,11,20,1.0,0,,2.8181818181818183
392,3997968209,4,True,2079,22,0,79,1531198076,,7,7,19,1.0,0,,3.7142857142857144
393,3997892885,129,True,2993,22,0,3,1531192609,,7,17,6,1.0,0,,0.7647058823529411
394,3997845873,132,True,2803,4,0,106,1531189000,,12,10,15,1.0,0,,2.7
395,3997818287,4,True,1804,4,0,8,1531186787,,15,0,7,1.0,0,,inf
396,3996308051,132,False,1982,4,0,8,1531109403,,10,2,7,1.0,0,,8.5
397,3996263897,129,True,2882,4,0,9,1531106157,,9,11,16,1.0,0,,2.272727272727273
398,3994667292,3,True,2261,4,0,57,1531032349,,3,7,15,1.0,0,,2.5714285714285716
399,3994621697,0,True,1540,4,0,53,1531030413,21.0,2,2,15,1.0,0,1.0,8.5
400,3994558278,130,False,2375,4,0,20,1531027526,,6,10,24,,0,,3.0
401,3989654073,2,False,2363,4,0,94,1530787905,21.0,5,8,1,,3,3.0,0.75
402,3989559023,128,True,686,4,0,67,1530783671,,1,4,0,1.0,3,,0.25
403,3989525014,2,False,2243,4,0,47,1530782081,,1,4,0,1.0,1,,0.25
404,3989452774,1,False,1451,22,0,47,1530778584,,4,6,3,1.0,3,,1.1666666666666667
405,3982559766,0,True,2104,22,7,112,1530427846,,4,6,11,,0,,2.5
406,3982490279,132,True,2382,22,7,3,1530425021,,2,10,10,1.0,0,,1.2
407,3980713550,3,True,2630,22,0,35,1530345177,,15,6,19,,0,,5.666666666666667
408,3980609444,130,True,2482,22,0,59,1530340987,,19,8,9,1.0,0,,3.5
409,3980537991,131,True,2706,22,0,55,1530337843,,10,11,20,,0,,2.727272727272727
410,3980465613,130,False,3097,4,0,45,1530334385,,14,6,10,,0,,4.0
411,3980402341,132,False,2953,4,0,8,1530330979,,11,4,11,,0,,5.5
412,3979032839,131,False,2568,22,7,110,1530267583,,15,5,20,,0,,7.0
413,3978732426,2,True,2955,2,7,18,1530253629,,14,6,20,,0,,5.666666666666667
414,3977428373,1,True,2886,4,0,70,1530186624,,15,6,16,,0,,5.166666666666667
415,3977341965,130,True,3031,4,0,114,1530183311,,16,11,13,,0,,2.6363636363636362
416,3977115389,1,False,2232,4,0,61,1530173386,,3,5,5,1.0,0,,1.6
417,3977049407,129,True,2909,4,0,9,1530170146,,20,8,16,,0,,4.5
418,3975234389,0,False,2579,4,0,39,1530075832,,14,9,12,,0,,2.888888888888889
419,3975192228,0,True,2309,4,0,20,1530073142,,4,9,14,1.0,0,,2.0
420,3975134878,0,False,3564,4,0,90,1530069126,,2,15,35,,0,,2.466666666666667
421,3975103737,0,False,1861,4,0,120,1530066873,,2,9,5,1.0,0,,0.7777777777777778
422,3975059229,128,False,3000,4,0,11,1530063430,,10,8,14,,0,,3.0
423,3967982139,1,False,3625,4,0,99,1529732678,,15,10,20,1.0,0,,3.5
424,3967872779,0,False,2681,22,0,113,1529727312,,14,11,8,,0,,2.0
425,3967837188,128,False,1384,22,0,4,1529725329,,20,3,4,1.0,0,,8.0
426,3967783136,0,True,2581,22,0,81,1529722220,,16,4,6,,0,,5.5
427,3967742560,4,True,1946,22,7,89,1529719638,,1,4,22,1.0,0,,5.75
428,3966852682,4,False,2847,22,7,53,1529674891,,8,12,17,,0,,2.0833333333333335
429,3966773881,130,False,2004,22,7,110,1529672357,,3,7,18,1.0,0,,3.0
430,3966291247,131,True,3407,22,0,4,1529652913,,21,10,4,,0,,2.5
431,3966212967,2,False,3534,22,0,4,1529648891,,15,11,18,,0,,3.0
432,3966177047,130,False,1395,22,0,48,1529646921,,7,2,8,1.0,0,,7.5
433,3964830218,3,False,3136,22,0,48,1529577696,,9,12,10,,0,,1.5833333333333333
434,3964767871,3,True,2072,22,0,56,1529575091,,22,4,6,1.0,0,,7.0
435,3964699910,3,True,2433,22,0,106,1529572140,,22,3,16,,0,,12.666666666666666
436,3964653298,131,False,1674,22,0,74,1529570028,,6,0,6,1.0,0,,inf
437,3964254487,132,False,2659,22,7,101,1529546762,,5,12,19,1.0,0,,2.0
438,3964217751,128,True,2542,22,7,26,1529543832,,0,16,9,1.0,1,,0.5625
439,3962680786,2,True,3463,22,7,30,1529469996,,10,11,30,,0,,3.6363636363636362
440,3962627531,2,True,3032,22,7,51,1529466561,,12,15,21,,0,,2.2
441,3962567704,2,True,2205,22,7,26,1529462386,21.0,3,10,17,1.0,0,,2.0
442,3962529550,128,False,2111,22,7,91,1529459587,,5,5,19,1.0,0,,4.8
443,3961113885,129,True,3259,22,0,39,1529387392,,8,10,18,1.0,0,,2.6
444,3961071774,1,True,2178,22,0,42,1529384778,,13,5,23,1.0,0,,7.2
445,3961025489,129,True,2527,22,0,48,1529381588,,7,19,17,1.0,0,,1.263157894736842
446,3960985099,1,False,2543,22,0,60,1529378592,,11,8,5,1.0,0,,2.0
447,3960941020,129,True,2973,22,7,46,1529375141,,16,7,6,1.0,0,,3.142857142857143
448,3960908869,132,True,1711,22,0,5,1529372307,,5,10,8,1.0,0,,1.3
449,3957909801,0,False,2658,22,0,25,1529235083,,15,8,10,,3,,3.125
450,3957873559,1,False,758,22,0,5,1529233905,,3,4,1,1.0,1,,1.0
451,3957798330,129,False,2069,22,0,104,1529231347,,13,1,12,,0,,25.0
452,3957715418,129,True,2412,22,0,23,1529228498,,17,11,1,,0,,1.6363636363636365
453,3957625968,1,True,2432,22,0,106,1529225486,,15,4,12,,0,,6.75
454,3957552255,129,False,2068,22,0,74,1529223010,,9,0,8,1.0,0,,inf
455,3957460299,3,True,2675,22,7,111,1529219801,,12,10,9,,0,,2.1
456,3955210404,4,True,2835,22,0,95,1529126697,,15,4,13,,0,,7.0
457,3952227848,132,True,2159,22,7,30,1528985737,,11,14,14,1.0,0,,1.7857142857142858
458,3951713439,129,False,2379,22,0,4,1528969215,,25,6,10,1.0,0,,5.833333333333333
459,3951654250,128,True,3116,22,0,6,1528966820,,6,9,5,,1,,1.2222222222222223
460,3951593084,2,True,1963,22,0,18,1528964330,,10,2,9,1.0,1,,9.5
461,3949584974,1,True,2951,22,0,21,1528877056,21.0,17,7,16,,0,4.0,4.714285714285714
462,3949419264,131,True,2626,22,0,14,1528869887,,3,13,10,1.0,1,,1.0
463,3949373972,1,True,2262,22,0,62,1528866856,,4,6,10,1.0,0,,2.3333333333333335
464,3947723012,1,True,1860,22,0,110,1528790227,,8,12,12,1.0,0,,1.6666666666666667
465,3947635690,132,True,3246,22,7,4,1528786518,,17,11,6,,1,,2.090909090909091
466,3947513418,128,False,2004,22,7,2,1528780736,,20,2,16,1.0,0,,18.0
467,3947413584,4,True,2000,22,7,69,1528775483,,9,3,15,1.0,0,,8.0
468,3947366173,1,True,1897,22,7,86,1528772692,,5,6,30,1.0,0,,5.833333333333333
469,3947325516,0,True,1852,22,7,20,1528770251,,2,5,20,1.0,0,,4.4
470,3945782681,129,False,2472,22,0,92,1528705615,,15,6,16,1.0,0,,5.166666666666667
471,3945661448,0,False,1215,22,0,12,1528700289,,2,6,0,1.0,3,,0.3333333333333333
472,3945612945,128,True,2016,22,0,68,1528697924,,2,12,11,1.0,0,,1.0833333333333333
473,3945559132,0,True,2084,22,0,37,1528695152,,5,1,26,1.0,0,,31.0
474,3945515451,0,False,1755,22,0,85,1528692786,,3,14,5,1.0,0,,0.5714285714285714
475,3941371636,130,False,4900,22,0,34,1528522241,,36,9,31,,1,,7.444444444444445
476,3941300897,129,True,2949,22,0,80,1528518945,,12,7,10,1.0,0,,3.142857142857143
477,3941241754,130,True,2358,22,0,72,1528515869,,14,5,8,1.0,0,,4.4
478,3941170582,3,True,3567,22,0,76,1528511702,21.0,15,9,10,,0,4.0,2.7777777777777777
479,3941118072,130,False,2662,22,0,11,1528508360,,25,1,5,,0,,30.0
480,3939943473,3,False,3247,22,0,41,1528459040,21.0,24,7,14,,0,4.0,5.428571428571429
481,3939856729,4,False,2519,22,0,77,1528456060,,4,8,15,,0,,2.375
482,3939830108,3,False,534,22,0,96,1528455069,,2,0,0,1.0,1,,inf
483,3939745460,4,True,2005,22,0,64,1528451761,,4,10,15,,0,,1.9
484,3939718492,2,True,613,22,0,21,1528450655,,1,1,2,1.0,1,,3.0
485,3939636704,132,False,2721,22,0,60,1528447292,,13,10,22,,0,,3.5
486,3939543699,1,False,3539,22,0,101,1528443250,,6,18,28,,0,,1.8888888888888888
487,3937700164,2,True,2118,22,0,91,1528355081,,4,8,21,1.0,0,,3.125
488,3937633196,1,False,3565,22,7,86,1528351206,,8,16,23,,0,,1.9375
489,3936076395,1,True,2523,22,0,67,1528274085,21.0,17,5,11,1.0,0,5.0,5.6
490,3936003058,128,True,2228,22,0,11,1528270846,,20,11,5,1.0,0,,2.272727272727273
491,3935946966,128,False,2188,22,0,34,1528268087,,16,1,11,,0,,27.0
492,3935886049,128,True,2196,22,0,52,1528264995,,9,13,8,1.0,0,,1.3076923076923077
493,3935834689,129,True,2413,22,0,53,1528262146,,8,5,13,1.0,1,,4.2
494,3935749319,1,True,3600,22,0,56,1528256967,,31,8,7,1.0,0,,4.75
495,3930872548,131,True,2495,22,0,59,1528024858,,14,17,4,,0,,1.0588235294117647
496,3930572553,3,True,2682,22,0,22,1528014800,,21,4,23,,0,,11.0
497,3930498965,131,False,1828,22,0,53,1528012355,,10,4,11,,0,,5.25
498,3930434043,130,True,1309,22,0,16,1528010125,,7,9,2,1.0,1,,1.0
499,3928671233,2,False,3529,22,0,52,1527938418,,15,13,10,,0,,1.9230769230769231
500,3928447736,3,True,2217,22,0,31,1527930577,,7,8,14,,0,,2.625
501,3928343750,0,False,3175,22,0,8,1527926896,,12,10,7,,0,,1.9
502,3928244616,1,True,3289,22,0,109,1527923240,,15,7,5,,0,,2.857142857142857
503,3926250181,0,True,2572,22,0,62,1527830779,,15,5,26,1.0,0,,8.2
504,3926196306,0,True,2710,4,0,106,1527827727,,21,5,16,1.0,0,,7.4
505,3926139960,0,False,3170,4,0,20,1527823998,,22,16,11,1.0,0,,2.0625
506,3926096712,0,True,2730,4,0,58,1527820580,,27,2,11,1.0,0,,19.0
507,3926049130,128,True,3080,4,0,36,1527817121,,20,16,12,1.0,0,,2.0
508,3923011092,130,False,2303,4,0,72,1527682092,,8,6,13,1.0,0,,3.5
509,3922918450,130,False,2411,4,0,48,1527678942,,10,10,10,1.0,0,,2.0
510,3922858422,2,True,1862,4,0,106,1527676706,,15,1,5,1.0,0,,20.0
511,3922767463,131,True,3213,4,0,81,1527673093,,21,11,9,,0,,2.727272727272727
512,3922625699,129,False,2764,22,0,40,1527667247,,16,7,19,,0,,5.0
513,3922587172,129,True,1304,22,0,59,1527665562,,16,7,2,1.0,1,,2.5714285714285716
514,3919208828,0,True,1478,22,0,53,1527509722,,10,2,10,1.0,0,,10.0
515,3919141881,128,False,1631,22,0,6,1527507525,,9,2,6,1.0,0,,7.5
516,3919051574,0,False,2789,22,0,103,1527504243,,11,17,14,,0,,1.4705882352941178
517,3918997420,128,False,1674,4,0,37,1527502116,21.0,10,1,19,1.0,0,,29.0
518,3918930831,1,True,1984,4,0,94,1527499401,,5,1,5,1.0,0,,10.0
519,3918834437,1,True,3247,4,0,57,1527495386,,13,13,25,,0,,2.923076923076923
520,3918747035,129,True,3059,4,0,33,1527491483,,10,17,17,,0,,1.588235294117647
521,3914757040,2,False,3282,4,0,25,1527324745,,16,11,10,,0,,2.3636363636363638
522,3914666257,2,True,2597,4,0,23,1527321775,,15,4,10,1.0,0,,6.25
523,3914609812,2,True,1619,4,0,4,1527319879,,22,1,3,1.0,0,,25.0
524,3914435081,132,True,3218,4,0,64,1527313555,,4,4,14,,3,,4.5
525,3912971768,130,True,2251,4,0,50,1527250676,,6,13,18,,3,,1.8461538461538463
526,3912877735,130,False,2402,4,0,8,1527247620,,9,8,6,,0,,1.875
527,3912797076,3,False,2510,4,0,56,1527244722,,9,3,5,,0,,4.666666666666667
528,3912724269,3,False,2563,4,0,94,1527241901,,9,6,4,,0,,2.1666666666666665
529,3912653624,131,False,2217,4,0,10,1527239086,,16,2,13,1.0,0,,14.5
530,3912581188,131,False,2481,4,0,48,1527236187,,22,5,6,1.0,0,,5.6
531,3912495928,131,False,2938,4,0,72,1527232496,,28,6,14,1.0,0,,7.0
532,3910633422,1,False,3340,3,7,16,1527147182,,6,15,20,,1,,1.7333333333333334
533,3910546352,1,False,3547,22,7,87,1527143132,,1,23,13,,0,,0.6086956521739131
534,3910487869,130,False,2419,4,0,31,1527140245,,12,2,17,,0,,14.5
535,3909001166,0,True,2733,22,0,70,1527071470,,23,6,15,,0,,6.333333333333333
536,3908898449,0,True,3685,22,0,120,1527067242,,11,14,21,,0,,2.2857142857142856
537,3908817645,0,False,2548,2,0,54,1527063872,,6,12,6,,0,,1.0
538,3908744938,0,True,2688,22,0,49,1527060658,,18,5,10,,0,,5.6
539,3906927890,1,True,3275,22,0,38,1526979732,,13,10,25,,0,,3.8
540,3906872686,3,True,1825,22,0,90,1526977417,,4,1,27,1.0,0,,31.0
541,3906805610,129,True,2431,22,0,44,1526974522,,7,9,6,,0,,1.4444444444444444
542,3902233642,128,True,2964,22,7,93,1526787676,,12,10,11,,0,,2.3
543,3902180858,131,True,1956,22,0,99,1526785360,,3,8,3,1.0,1,,0.75
544,3902150919,132,True,2010,22,0,8,1526783986,,2,0,4,1.0,1,,inf
545,3899615444,130,True,2234,22,0,14,1526694330,,2,19,9,1.0,1,,0.5789473684210527
546,3898414713,131,False,2331,22,0,44,1526647799,,45,2,7,,0,,26.0
547,3898299225,3,False,2407,22,0,103,1526644857,,8,18,18,1.0,0,,1.4444444444444444
548,3898176782,131,True,2975,22,0,72,1526641400,,14,11,3,,0,,1.5454545454545454
549,3898085514,131,True,2409,22,0,7,1526638494,,3,14,15,,0,,1.2857142857142858
550,3897986691,132,False,2615,22,0,62,1526635244,,12,7,18,,0,,4.285714285714286
551,3896064895,0,True,2536,22,0,21,1526556426,21.0,14,2,10,,0,2.0,12.0
552,3895993176,131,False,1649,22,7,2,1526554146,,10,5,16,1.0,0,,5.2
553,3895903109,0,True,2180,2,7,26,1526551054,,6,4,24,,0,,7.5
554,3895796892,130,False,3179,22,7,86,1526547199,,4,10,23,,0,,2.7
555,3895705558,131,False,2901,22,7,119,1526543801,,9,7,22,,0,,4.428571428571429
556,3895636941,1,True,2240,22,0,49,1526541121,,9,3,16,,0,,8.333333333333334
557,3893912512,3,False,4063,22,0,47,1526471041,,14,14,10,,0,,1.7142857142857142
558,3893779602,130,True,3479,22,0,2,1526466904,,14,11,13,,0,,2.4545454545454546
559,3893698375,2,True,2324,22,0,46,1526464076,,12,2,13,1.0,0,,12.5
560,3893620209,130,True,1940,22,0,91,1526461237,,3,9,16,1.0,0,,2.111111111111111
561,3893549834,2,True,2162,22,0,7,1526458565,,7,8,7,1.0,0,,1.75
562,3893454371,129,True,2867,22,0,74,1526454815,,6,9,9,,0,,1.6666666666666667
563,3893375892,2,True,2217,22,0,48,1526451489,,17,5,11,1.0,0,,5.6
564,3891578249,0,False,1665,22,0,73,1526381187,,1,9,1,1.0,3,,0.2222222222222222
565,3891500779,1,True,2199,22,0,93,1526378577,21.0,9,6,19,,0,3.0,4.666666666666667
566,3886757069,129,False,3173,22,0,67,1526203736,,14,4,15,,0,,7.25
567,3886655575,128,False,2034,22,0,35,1526201236,,20,2,10,,0,,15.0
568,3886544392,0,True,2194,22,0,69,1526198521,,7,4,17,,0,,6.0
569,3881298910,128,False,3915,22,0,25,1526035879,,24,10,5,,0,,2.9
570,3881173147,0,True,3351,22,0,26,1526031923,21.0,3,14,26,,0,5.0,2.0714285714285716
571,3881083057,1,True,2444,22,0,34,1526028857,,18,3,8,1.0,0,,8.666666666666666
572,3880950671,130,True,2799,22,0,6,1526024219,,10,11,5,,0,,1.3636363636363635
573,3879048932,129,False,2670,22,0,93,1525951616,,18,9,9,1.0,0,,3.0
574,3878944868,2,True,2570,22,0,12,1525948656,,14,3,9,,0,,7.666666666666667
575,3878873872,0,True,1769,22,0,10,1525946436,,6,4,15,1.0,0,,5.25
576,3878816805,1,True,2175,22,0,42,1525944553,,2,4,3,1.0,1,,1.25
577,3878699301,129,True,3234,22,0,39,1525940924,21.0,16,8,19,,0,2.0,4.375
578,3874219070,2,True,2909,2,7,43,1525770654,,13,5,21,,0,,6.8
579,3870083980,1,True,2519,22,0,95,1525606956,,19,4,11,,0,,7.5
580,3870035814,4,False,826,22,0,95,1525605606,21.0,0,0,1,1.0,1,4.0,inf
581,3869857486,2,True,4225,22,0,16,1525600481,,9,15,35,,0,,2.933333333333333
582,3869702394,2,True,2150,22,0,29,1525596100,,10,4,24,1.0,0,,8.5
583,3869600355,129,True,2504,22,0,54,1525593206,,12,8,7,,0,,2.375
584,3867162562,131,False,3580,22,0,9,1525503788,,20,8,18,,0,,4.75
585,3867068441,130,False,2928,22,7,100,1525500235,,2,15,17,1.0,0,,1.2666666666666666
586,3866994983,130,True,2391,22,0,98,1525497211,,16,7,15,1.0,0,,4.428571428571429
587,3866907204,130,False,3585,22,0,82,1525493185,,19,14,11,1.0,0,,2.142857142857143
588,3866834380,2,True,3262,22,0,23,1525489452,,10,10,18,1.0,0,,2.8
589,3866773330,2,False,3038,22,0,53,1525486030,,4,9,19,,0,,2.5555555555555554
590,3863720551,132,False,3314,22,0,54,1525340641,,10,8,13,,0,,2.875
591,3863643962,3,False,3243,22,0,93,1525337014,,13,13,18,,0,,2.3846153846153846
592,3856510701,129,False,1954,4,0,58,1525001349,,12,2,13,1.0,0,,12.5
593,3856435521,2,True,2519,4,0,6,1524998434,,11,9,12,,0,,2.5555555555555554
594,3856372330,3,True,2034,4,0,23,1524995949,,24,4,5,1.0,0,,7.25
595,3856274077,1,True,3364,4,0,53,1524992123,,14,10,15,,0,,2.9
596,3856201549,0,True,2566,4,0,102,1524989321,,7,6,16,1.0,0,,3.8333333333333335
597,3856115099,129,True,1677,4,0,11,1524985857,,0,10,2,1.0,1,,0.2
598,3855926765,132,True,2401,4,0,84,1524977410,,1,7,5,1.0,2,,0.8571428571428571
599,3854199741,1,True,2517,4,0,53,1524892507,,25,11,12,1.0,0,,3.3636363636363638
600,3854122697,3,False,3891,4,0,15,1524887490,,14,13,9,,0,,1.7692307692307692
601,3854067718,0,True,2692,4,0,63,1524883492,,13,9,20,1.0,0,,3.6666666666666665
602,3852834912,129,False,2744,4,0,114,1524816983,,0,6,4,1.0,3,,0.6666666666666666
603,3851611250,2,False,2725,22,0,81,1524740940,,11,12,4,1.0,3,,1.25
604,3848500055,131,False,1877,22,0,30,1524560778,,9,5,21,1.0,0,,6.0
605,3843261338,0,True,2875,22,0,40,1524295499,,19,10,11,,0,,3.0
606,3843208747,1,True,1803,22,0,80,1524293170,,10,4,20,1.0,0,,7.5
607,3843155214,0,True,1989,22,7,60,1524290706,,7,4,18,1.0,0,,6.25
608,3843096520,0,True,2453,22,7,100,1524287773,,12,7,22,1.0,0,,4.857142857142857
609,3843042388,130,False,2193,4,0,20,1524284835,,8,5,15,1.0,0,,4.6
610,3842993542,128,True,2665,4,0,73,1524281918,,8,6,7,1.0,0,,2.5
611,3842953020,130,True,2256,4,0,17,1524279374,,10,4,3,1.0,0,,3.25
612,3842914683,130,False,2191,4,0,41,1524276839,,29,0,8,1.0,0,,inf
613,3842876491,128,False,2565,4,0,109,1524274039,,17,5,11,1.0,0,,5.6
614,3841842534,132,False,3160,4,0,52,1524223685,,23,10,12,,0,,3.5
615,3841788296,0,True,2026,4,0,22,1524221195,,26,1,15,1.0,0,,41.0
616,3841736354,128,True,1872,4,0,63,1524218602,,5,6,15,1.0,1,,3.3333333333333335
617,3841666974,0,False,2947,4,0,99,1524214951,,9,5,20,1.0,2,,5.8
618,3835662379,3,False,2664,4,0,10,1523870582,,4,7,11,1.0,0,,2.142857142857143
619,3835603890,0,True,2817,4,0,41,1523867358,,12,7,11,1.0,0,,3.2857142857142856
620,3832189708,0,True,2497,4,0,102,1523700926,,12,5,20,1.0,0,,6.4
621,3832135388,1,False,2117,4,0,89,1523698687,,4,8,10,1.0,1,,1.75
622,3826990563,132,False,3344,22,0,98,1523425181,,13,11,18,,0,,2.8181818181818183
623,3826935189,131,False,3018,22,0,106,1523421521,,15,9,14,1.0,0,,3.2222222222222223
624,3826900319,3,True,1970,22,0,59,1523419045,,24,8,8,1.0,0,,4.0
625,3826863656,128,True,2176,22,0,96,1523416287,,18,10,3,1.0,0,,2.1
626,3826826473,0,True,2473,22,0,94,1523413379,,19,2,5,1.0,0,,12.0
